"UpdateTimes","SgnYear","CountryCode","Cntrnm","StatisticalMethods","UpdateDate","PlateType","Crtnm","ManAddValue"
"1","1991","SGP","新加坡","1","","东南亚","新加坡币","19990.2000"
"1","1991","SYR","阿拉伯叙利亚共和国","1","","西亚北非","叙利亚镑","55659.0000"
"1","1991","THA","泰国","1","","东南亚","泰国铢","707900.9976"
"1","1991","TJK","塔吉克斯坦","1","","中亚","塔吉克斯坦索莫尼","0.0325"
"1","1991","TUR","土耳其","1","","西亚北非","土耳其里拉","139.7090"
"1","1991","VNM","越南","1","","东南亚","越南盾 ","10051000.4675"
"1","1991","YEM","也门共和国","1","","西亚北非","也门里亚尔","31677.0000"
"1","1991","ARE","阿拉伯联合酋长国","2","","西亚北非","美元","3826.7502"
"1","1991","ROU","罗马尼亚","2","","中东欧","美元","9200.0000"
"1","1991","SYR","阿拉伯叙利亚共和国","2","","西亚北非","美元","2319.1250"
"1","1991","ARM","亚美尼亚","3","","西亚北非","亚美尼亚德拉姆","310467.8871"
"1","1991","BGD","孟加拉","3","","南亚","孟加拉塔卡","263381.3306"
"1","1991","BTN","不丹","3","","南亚","不丹努扎姆","797.3589"
"1","1991","EGY","阿拉伯埃及共和国","3","","西亚北非","埃及镑","99307.7777"
"1","1991","IND","印度","3","","南亚","印度卢比","3443266.5400"
"1","1991","IRQ","伊拉克","3","","西亚北非","伊拉克第纳尔","872190.4680"
"1","1991","JOR","约旦","3","","西亚北非","约旦第纳尔","429.2532"
"1","1991","JPN","日本","3","","东亚","日元","79581438.7700"
"1","1991","KGZ","吉尔吉斯斯坦","3","","中亚","吉尔吉斯斯坦索姆","5024.8835"
"1","1991","KOR","大韩民国","3","","东亚","韩元","93579445.7472"
"1","1991","LAO","老挝","3","","东南亚","老挝基普 ","490229.0187"
"1","1991","LKA","斯里兰卡","3","","南亚","斯里兰卡卢比","386740.7591"
"1","1991","MKD","北马其顿","3","","中东欧","前南斯拉夫马其顿共和国代纳尔 ","33907.9169"
"1","1991","MYS","马来西亚","3","","东南亚","马来西亚林吉特","59642.2304"
"1","1991","NPL","尼泊尔","3","","南亚","尼泊尔卢比","16944.6535"
"1","1991","PAK","巴基斯坦","3","","南亚","巴基斯坦卢比","433929.7417"
"1","1991","PHL","菲律宾","3","","东南亚","菲律宾比索","676000.0920"
"1","1991","SAU","沙特阿拉伯","3","","西亚北非","沙特里亚尔","62750.4916"
"1","1991","SGP","新加坡","3","","东南亚","新加坡币","19418.5000"
"1","1991","THA","泰国","3","","东南亚","泰国铢","864359.6551"
"1","1991","TJK","塔吉克斯坦","3","","中亚","塔吉克斯坦索莫尼","1579.1787"
"1","1991","TUR","土耳其","3","","西亚北非","土耳其里拉","11298.9879"
"1","1991","UKR","乌克兰","3","","中东欧","乌克兰格里夫尼亚 ","187726.9162"
"1","1991","VNM","越南","3","","东南亚","越南盾 ","54430974.1559"
"1","1991","ARM","亚美尼亚","2","","西亚北非","美元","730.1751"
"1","1991","AZE","阿塞拜疆","2","","西亚北非","美元","1464.2974"
"1","1991","BGD","孟加拉","2","","南亚","美元","4033.9495"
"1","1991","BHR","巴林","2","","西亚北非","美元","731.6037"
"1","1991","BLR","白俄罗斯","2","","中东欧","美元","7209.2077"
"1","1991","BRN","文莱达鲁萨兰国","2","","东南亚","美元","461.4618"
"1","1991","BTN","不丹","2","","南亚","美元","21.2815"
"1","1991","CHN","中国","2","","东亚","美元","123278.9633"
"1","1991","EGY","阿拉伯埃及共和国","2","","西亚北非","美元","5988.7005"
"1","1991","IDN","印度尼西亚","2","","东南亚","美元","24377.5393"
"1","1991","IND","印度","2","","南亚","美元","38053.3039"
"1","1991","JOR","约旦","2","","西亚北非","美元","480.8342"
"1","1991","JPN","日本","2","","东亚","美元","903997.9875"
"1","1991","KGZ","吉尔吉斯斯坦","2","","中亚","美元","706.4444"
"1","1991","KOR","大韩民国","2","","东亚","美元","76366.4008"
"1","1991","LAO","老挝","2","","东南亚","美元","126.6237"
"1","1991","LKA","斯里兰卡","2","","南亚","美元","1204.1576"
"1","1991","MKD","北马其顿","2","","中东欧","美元","1147.5561"
"1","1991","MNG","蒙古","2","","东亚","美元","403.6398"
"1","1991","MYS","马来西亚","2","","东南亚","美元","12556.0081"
"1","1991","NPL","尼泊尔","2","","南亚","美元","250.0475"
"1","1991","OMN","阿曼","2","","西亚北非","美元","390.8973"
"1","1991","PAK","巴基斯坦","2","","南亚","美元","6927.5611"
"1","1991","PHL","菲律宾","2","","东南亚","美元","11497.6018"
"1","1991","SAU","沙特阿拉伯","2","","西亚北非","美元","11250.7343"
"1","1991","SGP","新加坡","2","","东南亚","美元","11571.7511"
"1","1991","THA","泰国","2","","东南亚","美元","27742.5460"
"1","1991","TJK","塔吉克斯坦","2","","中亚","美元","609.3078"
"1","1991","TUR","土耳其","2","","西亚北非","美元","33264.0476"
"1","1991","VNM","越南","2","","东南亚","美元","1259.6501"
"1","1991","YEM","也门共和国","2","","西亚北非","美元","1066.5657"
"1","1991","BLR","白俄罗斯","3","","中东欧","白俄罗斯卢布","2483398.7454"
"1","1991","BRN","文莱达鲁萨兰国","3","","东南亚","文莱元","2143.7457"
"1","1991","ARM","亚美尼亚","4","","西亚北非","美元","951.2975"
"1","1991","BGD","孟加拉","4","","南亚","美元","4910.9459"
"1","1991","BLR","白俄罗斯","4","","中东欧","美元","5175.5028"
"1","1991","BRN","文莱达鲁萨兰国","4","","东南亚","美元","1572.2374"
"1","1991","BTN","不丹","4","","南亚","美元","25.6321"
"1","1991","EGY","阿拉伯埃及共和国","4","","西亚北非","美元","12900.5829"
"1","1991","IDN","印度尼西亚","4","","东南亚","美元","62514.4118"
"1","1991","IND","印度","4","","南亚","美元","70426.1482"
"1","1991","IRN","伊朗伊斯兰共和国","4","","西亚北非","美元","16391.7564"
"1","1991","IRQ","伊拉克","4","","西亚北非","美元","977.6476"
"1","1991","JOR","约旦","4","","西亚北非","美元","1125.8345"
"1","1991","JPN","日本","4","","东亚","美元","906602.0669"
"1","1991","KGZ","吉尔吉斯斯坦","4","","中亚","美元","1525.1911"
"1","1991","KOR","大韩民国","4","","东亚","美元","80946.8062"
"1","1991","LAO","老挝","4","","东南亚","美元","80.0271"
"1","1991","LKA","斯里兰卡","4","","南亚","美元","3420.5322"
"1","1991","MKD","北马其顿","4","","中东欧","美元","1051.6897"
"1","1991","MYS","马来西亚","4","","东南亚","美元","18516.1064"
"1","1991","NPL","尼泊尔","4","","南亚","美元","400.1767"
"1","1991","PAK","巴基斯坦","4","","南亚","美元","8407.6301"
"1","1991","PHL","菲律宾","4","","东南亚","美元","22881.3945"
"1","1991","SAU","沙特阿拉伯","4","","西亚北非","美元","16733.4644"
"1","1991","SGP","新加坡","4","","东南亚","美元","14241.6575"
"1","1991","THA","泰国","4","","东南亚","美元","35898.6718"
"1","1991","TJK","塔吉克斯坦","4","","中亚","美元","1621.8364"
"1","1991","TUR","土耳其","4","","西亚北非","美元","50632.2519"
"1","1991","UKR","乌克兰","4","","中东欧","美元","23656.2977"
"1","1991","VNM","越南","4","","东南亚","美元","2924.3656"
"2","1991","ARE","阿拉伯联合酋长国","1","2023-11-23","西亚北非","阿联酋迪拉姆","14048.0000"
"2","1991","AZE","阿塞拜疆","1","2023-11-23","西亚北非","阿塞拜疆马纳特","0.0890"
"2","1991","BGD","孟加拉","1","2023-11-23","南亚","孟加拉塔卡","154583.1871"
"2","1991","BHR","巴林","1","2023-11-23","西亚北非","巴林第纳尔","275.0830"
"2","1991","BLR","白俄罗斯","1","2023-11-23","中东欧","白俄罗斯卢布","0.0004"
"2","1991","BRN","文莱达鲁萨兰国","1","2023-11-23","东南亚","文莱元","797.2214"
"2","1991","BTN","不丹","1","2023-11-23","南亚","不丹努扎姆","483.9424"
"2","1991","EGY","阿拉伯埃及共和国","1","2023-11-23","西亚北非","埃及镑","18019.9997"
"2","1991","IDN","印度尼西亚","1","2023-11-23","东南亚","印度尼西亚卢比","47665460.0000"
"2","1991","IND","印度","1","2023-11-23","南亚","印度卢比","1038176.7634"
"2","1991","IRN","伊朗伊斯兰共和国","1","2023-11-23","西亚北非","伊朗里亚尔","8581258.3967"
"2","1991","IRQ","伊拉克","1","2023-11-23","西亚北非","伊拉克第纳尔","1358.0000"
"2","1991","JOR","约旦","1","2023-11-23","西亚北非","约旦第纳尔","327.4000"
"2","1991","KGZ","吉尔吉斯斯坦","1","2023-11-23","中亚","吉尔吉斯斯坦索姆","25.4320"
"2","1991","KOR","大韩民国","1","2023-11-23","东亚","韩元","61078600.0000"
"2","1991","LAO","老挝","1","2023-11-23","东南亚","老挝基普","37631.9458"
"2","1991","LKA","斯里兰卡","1","2023-11-23","南亚","斯里兰卡卢比","49815.9985"
"2","1991","MKD","北马其顿","1","2023-11-23","中东欧","前南斯拉夫马其顿共和国代纳尔","224.9210"
"2","1991","MNG","蒙古","1","2023-11-23","东亚","蒙古图格里克","3834.5784"
"2","1991","MYS","马来西亚","1","2023-11-23","东南亚","马来西亚林吉特","34524.0000"
"2","1991","NPL","尼泊尔","1","2023-11-23","南亚","尼泊尔卢比","7894.0000"
"2","1991","PAK","巴基斯坦","1","2023-11-23","南亚","巴基斯坦卢比","158840.0000"
"2","1991","ROU","罗马尼亚","1","2023-11-23","中东欧","罗马尼亚新列伊","69.9200"
"2","1991","SAU","沙特阿拉伯","1","2023-11-23","西亚北非","沙特里亚尔","41013.2439"
"2","1991","SGP","新加坡","1","2023-11-23","东南亚","新加坡元","19996.9000"
"2","1991","THA","泰国","1","2023-11-23","东南亚","泰国铢","707900.9976"
"2","1991","TJK","塔吉克斯坦","1","2023-11-23","中亚","塔吉克斯坦索莫尼","0.0325"
"2","1991","TUR","土耳其","1","2023-11-23","西亚北非","土耳其里拉","139.7090"
"2","1991","YEM","也门共和国","1","2023-11-23","西亚北非","也门里亚尔","31677.0000"
"2","1991","ARM","亚美尼亚","3","2023-11-23","西亚北非","亚美尼亚德拉姆","360359.5311"
"2","1991","BGD","孟加拉","3","2023-11-23","南亚","孟加拉塔卡","624212.2225"
"2","1991","BLR","白俄罗斯","3","2023-11-23","中东欧","白俄罗斯卢布","9062.8609"
"2","1991","BRN","文莱达鲁萨兰国","3","2023-11-23","东南亚","文莱元","2143.7457"
"2","1991","BTN","不丹","3","2023-11-23","南亚","不丹努扎姆","797.3589"
"1","1991","IDN","印度尼西亚","3","2023-11-23","东南亚","印度尼西亚卢比","568283091.1293"
"2","1991","IND","印度","3","2023-11-23","南亚","印度卢比","3473063.9020"
"1","1991","IRN","伊朗伊斯兰共和国","3","2023-11-23","西亚北非","伊朗里亚尔","543870368.9724"
"2","1991","IRQ","伊拉克","3","2023-11-23","西亚北非","伊拉克第纳尔","872190.4680"
"2","1991","JOR","约旦","3","2023-11-23","西亚北非","约旦第纳尔","894.5803"
"2","1991","KGZ","吉尔吉斯斯坦","3","2023-11-23","中亚","吉尔吉斯斯坦索姆","70104.3392"
"2","1991","KOR","大韩民国","3","2023-11-23","东亚","韩元","96142200.0000"
"1","1991","LBN","黎巴嫩","3","2023-11-23","西亚北非","黎巴嫩镑","1625149.1449"
"2","1991","LKA","斯里兰卡","3","2023-11-23","南亚","斯里兰卡卢比","534939.3839"
"2","1991","MKD","北马其顿","3","2023-11-23","中东欧","前南斯拉夫马其顿共和国代纳尔","34904.4238"
"2","1991","MYS","马来西亚","3","2023-11-23","东南亚","马来西亚林吉特","64212.8688"
"2","1991","NPL","尼泊尔","3","2023-11-23","南亚","尼泊尔卢比","34012.0670"
"2","1991","PAK","巴基斯坦","3","2023-11-23","南亚","巴基斯坦卢比","1020713.0500"
"2","1991","SAU","沙特阿拉伯","3","2023-11-23","西亚北非","沙特里亚尔","78047.2449"
"2","1991","SGP","新加坡","3","2023-11-23","东南亚","新加坡元","21349.4000"
"2","1991","THA","泰国","3","2023-11-23","东南亚","泰国铢","1119620.9411"
"2","1991","TJK","塔吉克斯坦","3","2023-11-23","中亚","塔吉克斯坦索莫尼","1579.1787"
"2","1991","TUR","土耳其","3","2023-11-23","西亚北非","土耳其里拉","73517.6269"
"2","1991","UKR","乌克兰","3","2023-11-23","中东欧","乌克兰格里夫尼亚","643692.0839"
"2","1991","VNM","越南","3","2023-11-23","东南亚","越南盾","91449096.6206"
"2","1991","ARE","阿拉伯联合酋长国","2","2023-11-23","西亚北非","美元","3826.7502"
"2","1991","AZE","阿塞拜疆","2","2023-11-23","西亚北非","美元","890.0000"
"2","1991","BGD","孟加拉","2","2023-11-23","南亚","美元","4330.0613"
"2","1991","BHR","巴林","2","2023-11-23","西亚北非","美元","731.6037"
"2","1991","BLR","白俄罗斯","2","2023-11-23","中东欧","美元","8000.0000"
"2","1991","BRN","文莱达鲁萨兰国","2","2023-11-23","东南亚","美元","461.4752"
"2","1991","BTN","不丹","2","2023-11-23","南亚","美元","21.2793"
"2","1991","EGY","阿拉伯埃及共和国","2","2023-11-23","西亚北非","美元","5988.7005"
"2","1991","IDN","印度尼西亚","2","2023-11-23","东南亚","美元","24439.8163"
"2","1991","IND","印度","2","2023-11-23","南亚","美元","42342.4161"
"1","1991","IRQ","伊拉克","2","2023-11-23","西亚北非","美元","13.0451"
"2","1991","JOR","约旦","2","2023-11-23","西亚北非","美元","480.8583"
"2","1991","KGZ","吉尔吉斯斯坦","2","2023-11-23","中亚","美元","706.4444"
"2","1991","KOR","大韩民国","2","2023-11-23","东亚","美元","83287.1071"
"2","1991","LAO","老挝","2","2023-11-23","东南亚","美元","53.6007"
"2","1991","LKA","斯里兰卡","2","2023-11-23","南亚","美元","1204.1576"
"2","1991","MKD","北马其顿","2","2023-11-23","中东欧","美元","1147.5561"
"2","1991","MNG","蒙古","2","2023-11-23","东亚","美元","403.6398"
"2","1991","MYS","马来西亚","2","2023-11-23","东南亚","美元","12556.0081"
"2","1991","NPL","尼泊尔","2","2023-11-23","南亚","美元","250.0475"
"2","1991","PAK","巴基斯坦","2","2023-11-23","南亚","美元","7100.8509"
"2","1991","ROU","罗马尼亚","2","2023-11-23","中东欧","美元","9153.3600"
"2","1991","SAU","沙特阿拉伯","2","2023-11-23","西亚北非","美元","10951.4670"
"2","1991","SGP","新加坡","2","2023-11-23","东南亚","美元","11575.6295"
"2","1991","THA","泰国","2","2023-11-23","东南亚","美元","27742.5510"
"2","1991","TJK","塔吉克斯坦","2","2023-11-23","中亚","美元","609.3078"
"2","1991","TUR","土耳其","2","2023-11-23","西亚北非","美元","33488.7746"
"2","1991","YEM","也门共和国","2","2023-11-23","西亚北非","美元","1066.5657"
"2","1991","ARM","亚美尼亚","4","2023-11-23","西亚北非","美元","807.0743"
"2","1991","BGD","孟加拉","4","2023-11-23","南亚","美元","5405.8643"
"2","1991","BLR","白俄罗斯","4","2023-11-23","中东欧","美元","4339.8569"
"2","1991","BRN","文莱达鲁萨兰国","4","2023-11-23","东南亚","美元","1472.6293"
"2","1991","BTN","不丹","4","2023-11-23","南亚","美元","24.6150"
"2","1991","IDN","印度尼西亚","4","2023-11-23","东南亚","美元","53069.3093"
"2","1991","IND","印度","4","2023-11-23","南亚","美元","59802.0103"
"2","1991","IRN","伊朗伊斯兰共和国","4","2023-11-23","西亚北非","美元","17287.0795"
"2","1991","IRQ","伊拉克","4","2023-11-23","西亚北非","美元","1835.7841"
"2","1991","JOR","约旦","4","2023-11-23","西亚北非","美元","1259.6178"
"2","1991","KGZ","吉尔吉斯斯坦","4","2023-11-23","中亚","美元","1724.1501"
"2","1991","KOR","大韩民国","4","2023-11-23","东亚","美元","84994.5299"
"1","1991","LBN","黎巴嫩","4","2023-11-23","西亚北非","美元","1479.2869"
"2","1991","LKA","斯里兰卡","4","2023-11-23","南亚","美元","3937.5205"
"2","1991","MKD","北马其顿","4","2023-11-23","中东欧","美元","892.8253"
"2","1991","MYS","马来西亚","4","2023-11-23","东南亚","美元","16441.6501"
"2","1991","NPL","尼泊尔","4","2023-11-23","南亚","美元","438.7154"
"2","1991","PAK","巴基斯坦","4","2023-11-23","南亚","美元","9983.9039"
"2","1991","SAU","沙特阿拉伯","4","2023-11-23","西亚北非","美元","21775.8806"
"2","1991","SGP","新加坡","4","2023-11-23","东南亚","美元","15528.8128"
"2","1991","THA","泰国","4","2023-11-23","东南亚","美元","46059.0132"
"2","1991","TUR","土耳其","4","2023-11-23","西亚北非","美元","42216.8895"
"2","1991","UKR","乌克兰","4","2023-11-23","中东欧","美元","24806.2221"
"2","1991","VNM","越南","4","2023-11-23","东南亚","美元","6465.7888"
"3","1991","ARE","阿拉伯联合酋长国","1","2024-12-19","西亚北非","阿联酋迪拉姆","14048.0000"
"3","1991","AZE","阿塞拜疆","1","2024-12-19","西亚北非","阿塞拜疆马纳特","0.0890"
"3","1991","BGD","孟加拉","1","2024-12-19","南亚","孟加拉塔卡","154583.1871"
"3","1991","BLR","白俄罗斯","1","2024-12-19","中东欧","白俄罗斯卢布","0.0004"
"3","1991","BRN","文莱达鲁萨兰国","1","2024-12-19","东南亚","文莱元","54.7031"
